,COMID,Date,Time,HUC_12,State,Temp.C,pH.std_units,Alkalinity.ueq/kgw,pCO2.uatm,CO2.mg/l
6016,15587460,2004-04-19,08:57:00,41100020505,OH,15.0,7.76,2937.354,2802.77943684328,5.62335967456505
6017,15587460,2002-07-10,09:10:00,41100020505,OH,19.9,7.89,2537.714,1916.69726716969,3.31258540158158
6018,15587460,2001-04-10,08:10:00,41100020505,OH,10.3,6.92,1658.506,10476.5289403819,24.5336771094225
6019,15587460,1995-04-12,09:30:00,41100020505,OH,10.0,7.2,2317.912,7611.03515561775,18.0056808314666
6020,15587460,2001-07-24,08:00:00,41100020505,OH,22.6,7.82,3736.634,3419.34016613062,5.46847411031782
6021,15587460,1998-07-16,09:00:00,41100020505,OH,19.4,7.86,2237.984,1803.94234833072,3.16400835982633
6022,15587460,2002-09-18,08:20:00,41100020505,OH,16.9,7.78,2557.696,2394.38198186594,4.52783489655985
6023,15587460,1999-04-21,08:50:00,41100020505,OH,8.4,8.0,2377.858,1206.85334426986,3.01808806837852
6024,15587460,1993-07-28,,41100020505,OH,22.0,7.86,3237.084,2685.35689037358,4.36818496737205
6025,15587626,1999-04-21,08:45:00,41100020405,OH,8.1,8.4,1698.47,340.346520276523,0.860245758055519
6026,15587626,2003-07-09,07:40:00,41100020405,OH,17.9,8.7,1338.794,148.204024860005,0.271882751256636
6027,15587626,2003-04-13,11:45:00,41100020405,OH,13.4,7.73,1918.272,1937.44697120129,4.09225417406501
6028,15587626,2001-04-10,08:00:00,41100020405,OH,10.6,7.23,1298.83,4043.98480460385,9.37433052536536
6029,15587626,1990-09-19,10:25:00,41100020405,OH,0.0,7.8,2597.66,1919.42328348566,6.5838245218929
6030,15587626,2003-09-16,07:45:00,41100020405,OH,16.2,7.3,3297.03,9224.41233192728,17.8233153403185
6031,15587626,1993-09-09,,41100020405,OH,16.0,7.79,2577.678,2330.04153280923,4.53054865064857
6032,15587626,2002-04-17,08:07:00,41100020405,OH,14.1,8.07,1898.29,879.509029345393,1.81618033544198
6033,15587626,2005-04-12,12:00:00,41100020405,OH,13.4,7.21,2078.128,6962.65478451134,14.7061812342686
6034,15587626,1997-04-08,08:30:00,41100020405,OH,5.0,7.99,1638.524,825.373745973164,2.33399685088149
6035,15587626,2000-09-25,09:00:00,41100020405,OH,12.5,7.99,2537.714,1381.33440584637,3.00455369936503
6036,15587626,1990-04-17,,41100020405,OH,9.0,7.2,1898.29,6181.33656013569,15.1380236759646
6037,15587626,2002-07-10,09:00:00,41100020405,OH,19.7,7.87,3696.67,2894.58759864814,5.03141779315885
6038,15587626,1998-04-22,08:10:00,41100020405,OH,10.2,6.54,1378.758,20933.5737443661,49.1909028255659
6039,15587626,2000-04-25,09:15:00,41100020405,OH,12.0,8.1,2237.984,939.933096823693,2.07860583802228
6040,15587626,1999-07-14,09:00:00,41100020405,OH,18.1,8.55,3736.634,582.476827727275,1.06183099541427
6041,15587626,1991-04-02,,41100020405,OH,5.0,7.8,2597.66,2015.6746975214,5.69930735086955
6042,15587626,1997-07-16,08:25:00,41100020405,OH,18.8,7.84,3436.904,2854.68251636127,5.09615643653718
6043,15587626,1995-09-18,08:15:00,41100020405,OH,14.0,7.54,3516.832,5489.75199278289,11.3706758936397
6044,15587626,2001-07-24,07:45:00,41100020405,OH,21.4,7.72,4156.256,4703.77010304497,7.78249909308195
6045,15587626,1992-09-15,,41100020405,OH,15.0,7.8,2997.3,2606.02744638509,5.22856899028247
6046,15587626,2006-07-19,09:25:00,41100020405,OH,18.63,7.72,2617.642,2879.81535762895,5.16766798147695
6047,15587626,1991-09-18,,41100020405,OH,19.0,8.0,4116.292,2355.15454828616,4.17911815174917
6048,15587626,1995-07-11,08:40:00,41100020405,OH,16.0,7.8,3257.066,2863.64604623791,5.56765469494414
6049,15587626,1999-09-20,12:30:00,41100020405,OH,18.2,8.6,3836.544,531.194558541216,0.965420742022848
6050,15587626,1990-07-18,08:15:00,41100020405,OH,19.0,7.9,3197.12,2320.28164386943,4.11768065851784
6051,15587626,1998-09-15,07:50:00,41100020405,OH,18.9,7.25,3396.94,11049.7331214218,19.6673604339399
6052,15587626,2006-04-18,09:15:00,41100020405,OH,10.71,7.27,2777.498,7800.82534953078,18.012637785666
6053,15587626,1992-07-09,,41100020405,OH,19.0,7.8,3876.508,3532.81594362441,6.26901094438002
6054,15587626,2006-09-13,09:01:00,41100020405,OH,18.03,7.92,3576.778,2440.41365696436,4.45830207239907
6055,15587626,1994-07-19,08:31:00,41100020405,OH,19.0,7.4,3117.192,7195.61472736062,12.7698168952148
6056,15587626,1993-04-12,,41100020405,OH,7.0,7.79,1978.218,1612.53665970333,4.23856321354128
6057,15587626,2002-09-18,08:10:00,41100020405,OH,16.4,8.49,3436.904,605.848434614438,1.16334694933296
6058,15587626,2007-04-18,09:00:00,41100020405,OH,14.5,7.86,2537.714,1914.11713512025,3.90207540006785
6059,15587626,1996-07-09,10:15:00,41100020405,OH,18.4,7.94,3636.724,2379.56342077072,4.29898763235336
6060,15587626,1998-07-16,08:40:00,41100020405,OH,16.5,8.29,3436.904,971.342742701745,1.85941352599362
6061,15587626,1991-07-11,,41100020405,OH,18.0,7.9,4116.292,2931.57328687932,5.36009964479528
6062,15587626,2004-04-21,08:40:00,41100020405,OH,15.5,7.66,2397.84,2912.9848764576,5.75342578359533
6063,15587626,1996-09-17,07:50:00,41100020405,OH,14.7,7.99,2997.3,1671.17069344635,3.38499359172439
6064,15587626,1993-07-21,,41100020405,OH,19.0,8.03,3736.634,1998.2132144121,3.54589698451741
6065,15587626,1992-04-14,,41100020405,OH,5.5,7.8,1958.236,1534.9740846785,4.26097015425807
6066,15587626,1996-04-15,11:00:00,41100020405,OH,7.0,8.37,2158.056,456.656604188462,1.20029658988417
6067,15587846,1997-07-15,08:45:00,41100020405,OH,15.3,7.71,4256.166,4540.7734375879,9.02311662773916
6068,15587846,2005-09-13,09:15:00,41100020405,OH,16.42,7.8,4176.238,3671.93496583409,7.04592184379742
6069,15587846,1998-04-23,08:15:00,41100020405,OH,10.8,7.33,2657.606,6511.90697405939,14.9908972033906
6070,15587846,1994-09-20,09:30:00,41100020405,OH,11.5,7.3,4196.22,11008.2142169643,24.747497331562
6071,15587846,1994-07-20,08:08:00,41100020405,OH,15.0,7.5,3956.436,6842.73560586033,13.7273250493566
6072,15587846,1995-04-11,11:15:00,41100020405,OH,6.0,6.95,1458.686,8203.71613147078,22.360476047114
6073,15587846,1993-09-30,,41100020405,OH,8.5,7.6,3197.12,4075.40127847219,10.1550465067968
6074,15587846,1996-07-10,08:45:00,41100020405,OH,12.7,7.73,4356.076,4292.57824227526,9.27369260142616
6075,15587846,1993-07-22,,41100020405,OH,14.5,7.84,4515.932,3524.92134059729,7.18417808918298
6076,15587846,1995-09-25,09:30:00,41100020405,OH,10.0,8.0,4376.058,2233.84200095571,5.28340452756942
6077,15587846,1991-07-17,,41100020405,OH,15.0,7.7,4256.166,4629.24340411032,9.28647314813632
6078,15587846,1991-09-24,,41100020405,OH,11.0,7.7,4436.004,4588.07419145528,10.4888145773471
6079,15587846,1997-04-09,09:30:00,41100020405,OH,3.7,7.87,3376.958,2187.99803970977,6.49502751053349
6080,15587846,2005-04-18,09:20:00,41100020405,OH,13.3,7.23,3217.102,10197.8485817411,21.6066567426228
6081,15587846,1998-07-17,08:10:00,41100020405,OH,18.3,7.62,4495.95,6135.47662850828,11.1167682342275
6082,15587846,2004-04-14,08:30:00,41100020405,OH,5.0,7.68,1438.704,1487.1404559625,4.20544417037509
6083,15587846,1995-07-12,08:10:00,41100020405,OH,14.0,7.53,4056.346,6459.79028750808,13.3790392993954
6084,15587846,2003-07-08,07:30:00,41100020405,OH,18.0,8.05,779.298,402.320143299053,0.735888258556684
6085,15587846,2000-09-27,08:30:00,41100020405,OH,9.6,8.08,3756.616,1590.72488704009,3.81468598717811
6086,15587846,2002-09-19,07:30:00,41100020405,OH,18.5,7.55,4455.986,7169.55947881414,12.912771925551
6087,15587846,1996-04-15,10:30:00,41100020405,OH,7.3,7.68,3177.138,3322.02154481203,8.63733451932201
6088,15587846,1994-05-09,07:10:00,41100020405,OH,10.0,7.1,2977.318,12254.1551048012,28.9878640592115
6089,15587846,1991-04-17,,41100020405,OH,11.0,7.3,1918.272,5077.59622194807,11.6112971950173
6090,15587846,2002-04-18,08:45:00,41100020405,OH,15.7,7.86,2757.516,2108.64770216044,4.13857392518713
6091,15587846,2007-08-27,07:40:00,41100020405,OH,17.78,7.87,2477.768,1906.07443121983,3.50900230956609
6092,15587846,1992-04-16,,41100020405,OH,9.0,7.7,3476.868,3531.86318177872,8.64791106630433
6093,15587846,1993-04-14,,41100020405,OH,6.0,7.62,2917.372,3460.23476657088,9.42980489303624
6094,15587846,2001-07-25,08:30:00,41100020405,OH,23.6,7.91,5095.41,3809.49421702484,5.92414084116741
6095,15587846,2006-04-17,08:45:00,41100020405,OH,16.59,6.95,3616.742,22749.2152287593,43.4266576343025
6096,15587846,2007-04-19,08:00:00,41100020405,OH,9.64,7.71,3137.174,3143.66655256443,7.52893216539028
6097,15587846,1990-07-25,08:49:00,41100020405,OH,16.0,7.4,3376.958,7478.05166715877,14.5390470242681
6098,15587846,1996-09-18,08:00:00,41100020405,OH,13.6,7.82,3057.246,2492.54006401795,5.23000693857334
6099,15587846,2003-09-17,07:45:00,41100020405,OH,16.8,7.27,4356.076,13084.2688891272,24.8137245568401
6100,15587846,1992-07-30,,41100020405,OH,18.0,6.7,1418.722,16443.8712437572,30.0754762755452
6101,15587846,2006-07-13,08:47:00,41100020405,OH,19.86,7.73,2317.912,2539.25961944161,4.39380771083199
6102,15587846,1992-09-16,,41100020405,OH,14.0,7.7,4495.95,4822.41733059575,9.98731963229917
6103,15587846,1999-09-22,09:20:00,41100020405,OH,14.1,8.01,5135.374,2680.19440342207,5.53250441015633
6104,15587846,1999-07-15,08:00:00,41100020405,OH,18.5,8.27,4835.644,1457.93607566397,2.62568751792381
6105,15587846,1990-04-25,,41100020405,OH,12.5,7.4,2657.606,5656.34651076536,12.3030234800962
6106,15587846,1990-09-26,09:48:00,41100020405,OH,11.0,7.76,4236.184,3817.82983821818,8.72815510803527
6107,15587846,2000-04-26,,41100020405,OH,9.0,7.9,3277.048,2098.38821264229,5.13810374416742
6108,15587846,2001-04-11,07:40:00,41100020405,OH,12.0,7.59,2657.606,3625.69564322531,8.01763413043527
6109,15587846,2002-07-11,08:50:00,41100020405,OH,14.1,7.77,6534.114,5911.53726619076,12.2007499760872
6110,15587846,2003-04-15,07:50:00,41100020405,OH,9.8,7.69,3097.21,3257.34594624943,7.75838355295293
6111,15587846,1998-09-16,07:50:00,41100020405,OH,16.1,7.03,3157.156,16455.029792309,31.8937367132916
6112,15587846,1999-04-22,08:01:00,41100020405,OH,13.7,8.1,1878.308,807.72579890911,1.68957938008965
6113,15587908,2001-04-11,08:24:00,41100020403,OH,11.7,7.6,2937.354,3894.19010992346,8.69746994473458
6114,15587908,2002-04-18,09:40:00,41100020403,OH,15.9,7.81,2757.516,2373.70880144254,4.62977191697627
6115,15587908,2002-09-18,08:45:00,41100020403,OH,19.4,7.61,2957.336,4230.16190289806,7.41884283657944
6116,15587908,2003-04-23,08:50:00,41100020403,OH,11.6,7.64,3157.156,3806.09217143141,8.52891116654049
6117,15587908,1990-07-18,08:49:00,41100020403,OH,22.0,7.9,4056.346,3051.56738729598,4.96341454730051
6118,15587908,1993-07-28,,41100020403,OH,21.5,7.93,3456.886,2417.3300242155,3.98843046654756
6119,15587908,2000-04-26,08:35:00,41100020403,OH,9.0,8.3,2757.516,699.190907378242,1.71213410762515
6120,15587908,1998-04-23,09:05:00,41100020403,OH,10.4,8.34,3057.246,715.733492056612,1.67010741929216
6121,15587908,2002-07-11,10:40:00,41100020403,OH,20.2,8.0,3596.76,2097.85797692339,3.59358759875838
6122,15587908,2001-07-25,09:02:00,41100020403,OH,22.9,7.62,4076.328,5941.04989035664,9.42152832324814
6123,15587908,2005-09-13,10:50:00,41100020403,OH,19.34,7.9,3257.066,2373.73178796451,4.17027727069209
6124,15587908,1994-09-20,08:40:00,41100020403,OH,10.0,7.4,3197.12,6579.36956073023,15.5634537594983
6125,15587908,1999-07-15,08:30:00,41100020403,OH,19.4,8.19,3177.138,1180.35799573187,2.07004701623695
6126,15587908,1998-07-17,08:50:00,41100020403,OH,19.1,7.99,2977.318,1758.11751725253,3.11086590751072
6127,15587908,1997-07-15,07:32:00,41100020403,OH,21.8,7.72,3396.94,3883.19279599792,6.35251573182527
6128,15587908,1992-07-29,,41100020403,OH,19.0,7.9,3736.634,2702.83146168968,4.79627123493027
6129,15587908,1995-09-25,08:10:00,41100020403,OH,12.0,8.0,3776.598,1980.47443313804,4.37892088073379
6130,15587908,2007-04-18,08:50:00,41100020403,OH,11.65,7.68,3177.138,3493.65427534901,7.81570369868463
6131,15587908,1993-09-30,,41100020403,OH,9.0,7.79,2817.462,2334.14166878909,5.71567512505865
6132,15587908,2006-09-12,10:11:00,41100020403,OH,20.12,7.86,3716.652,2995.25537052819,5.14273394589274
6133,15587908,1996-09-18,08:50:00,41100020403,OH,14.3,8.39,2877.408,628.07820540475,1.28853794410482
6134,15587908,2007-08-27,09:00:00,41100020403,OH,18.46,7.92,2637.624,1821.14416764862,3.28459948864946
6135,15587908,2005-04-18,09:45:00,41100020403,OH,11.9,7.29,3157.156,8568.53987414124,19.0098887868475
6136,15587908,2000-09-27,09:45:00,41100020403,OH,11.3,8.02,3077.228,1534.27715026213,3.47283356493768
6137,15587908,1997-04-09,08:15:00,41100020403,OH,2.5,8.04,3636.724,1568.41042383149,4.87437735131753
6138,15587908,1995-07-11,10:50:00,41100020403,OH,21.0,7.78,2877.408,2840.4400858139,4.7545399602146
6139,15587908,1992-09-15,,41100020403,OH,18.0,7.8,3796.58,3415.53115897119,6.24520577625314
6140,15587908,1996-04-16,09:30:00,41100020403,OH,6.6,8.22,2377.858,709.77585220781,1.8926629694331
6141,15587908,1991-07-11,,41100020403,OH,21.0,7.5,3836.544,7194.40494190803,12.0412071960208
6142,15587908,1990-04-18,,41100020403,OH,5.0,7.7,2957.336,2884.3232163823,8.15506863629709
6143,15587908,2006-04-17,10:05:00,41100020403,OH,16.4,7.59,3436.904,4931.60715210149,9.46973271515453
6144,15587908,2006-07-13,09:56:00,41100020403,OH,20.66,8.05,2697.57,1417.73014581311,2.39655521191113
6145,15587908,1991-04-10,,41100020403,OH,0.0,7.4,2457.786,4575.71201497338,15.6954377091729
6146,15587908,2003-09-17,08:50:00,41100020403,OH,21.7,7.48,3696.67,7337.1962042915,12.0367138640753
6147,15587908,1994-07-20,08:48:00,41100020403,OH,21.0,7.6,3217.102,4805.9922437119,8.04431675608158
6148,15587908,1996-07-10,09:25:00,41100020403,OH,18.2,8.08,4056.346,1906.87915953758,3.46561088275842
6149,15587908,1995-04-12,08:25:00,41100020403,OH,10.0,7.59,2178.038,2911.50220629028,6.88794654568847
6150,15587908,1999-04-22,08:50:00,41100020403,OH,16.1,8.1,1918.272,849.901302022993,1.64754130747626
6151,15587908,2004-04-14,09:16:00,41100020403,OH,5.0,7.51,1598.56,2442.76649925143,6.90770681160858
6152,15587908,1991-09-18,,41100020403,OH,20.0,7.8,3816.562,3526.92673483973,6.07679519481858
6153,15587908,2003-07-08,08:15:00,41100020403,OH,18.5,7.7,1298.83,1510.82977021495,2.72207984471317
6154,15587908,1998-09-16,09:20:00,41100020403,OH,17.9,7.66,3257.066,4059.31609825174,7.44527498341369
6155,15587908,1994-05-09,07:50:00,41100020403,OH,10.0,7.4,2897.39,5974.09041392267,14.1321586863213
6156,15587908,1993-04-14,,41100020403,OH,7.0,8.08,2957.336,1222.56553878749,3.21315352137216
6157,15587908,1999-09-21,11:15:00,41100020403,OH,16.4,8.37,3856.526,899.867458358503,1.72783973961256
6158,15587908,1992-04-14,,41100020403,OH,7.0,7.7,2817.462,2810.19179565564,7.38589271087532
6159,15587772,2006-09-13,08:29:00,41100020405,OH,15.01,7.99,4595.86,2548.48011620077,5.11053761349266
6160,15587772,2003-04-13,14:00:00,41100020405,OH,18.7,7.83,2577.678,2200.83546651441,3.94104408405184
6161,15587772,2003-07-10,09:00:00,41100020405,OH,19.9,7.72,2138.074,2401.78305574454,4.15114323683878
6162,15587772,2005-04-12,11:30:00,41100020405,OH,14.4,7.26,2497.75,7527.90876980294,15.3953893482767
6163,15587772,2007-04-20,09:30:00,41100020405,OH,12.36,8.04,2837.444,1369.96820555316,2.99351078626274
6164,15587772,2002-09-18,09:45:00,41100020405,OH,17.5,7.71,4495.95,4929.68238888341,9.15067505077432
6165,15587772,2005-09-13,08:00:00,41100020405,OH,18.71,8.1,3956.436,1788.27851838306,3.20080169574143
6166,15587772,1990-04-25,,41100020405,OH,12.0,7.5,2397.84,4034.47387068523,8.92184948319911
6167,15587772,2003-09-17,09:00:00,41100020405,OH,21.0,7.66,4436.004,5727.55786704651,9.58548854586814
6168,15587772,2006-07-19,08:49:00,41100020405,OH,19.88,7.72,3496.85,3890.25634864802,6.72664257821891
6169,15587772,1998-04-22,10:30:00,41100020405,OH,10.8,8.34,1478.668,352.176490826002,0.810844928945245
6170,15587772,1999-04-21,08:15:00,41100020405,OH,7.8,8.2,2178.038,691.073969466039,1.76528364281323
6171,15587772,1994-09-19,10:05:00,41100020405,OH,14.0,7.7,4495.95,4822.41733059575,9.98731963229917
6172,15587772,1999-09-22,09:40:00,41100020405,OH,14.0,8.04,5135.374,2496.5939799337,5.17009678766906
6173,15587772,1994-05-05,09:45:00,41100020405,OH,11.0,7.7,3596.76,3737.45264970685,8.54503429079173
6174,15587772,1995-07-11,10:00:00,41100020405,OH,19.0,7.87,3936.454,3049.05392420687,5.41053114851149
6175,15587772,1996-04-16,10:10:00,41100020405,OH,5.6,7.94,1518.632,865.290681341223,2.3932819381438
6176,15587772,1995-09-25,08:35:00,41100020405,OH,9.0,7.9,4615.842,2933.40090868381,7.181598203264
6177,15587772,1992-04-16,,41100020405,OH,9.0,7.9,3057.246,1960.3847381413,4.80031127317602
6178,15587772,2002-07-10,08:40:00,41100020405,OH,18.2,7.92,4136.274,2819.36759154662,5.12395125011064
6179,15587772,1991-07-18,,41100020405,OH,19.0,7.9,4595.86,3308.49997746057,5.87046629729579
6180,15587772,1997-04-09,09:45:00,41100020405,OH,2.0,8.1,3516.832,1314.33024247712,4.1647767392227
6181,15587772,1996-09-17,09:45:00,41100020405,OH,13.9,8.35,3756.616,891.282507509192,1.85196025564251
6182,15587772,1997-07-15,08:15:00,41100020405,OH,18.1,8.12,4296.13,1834.95864783928,3.34486342055666
6183,15587772,1996-07-09,10:55:00,41100020405,OH,17.2,8.35,4635.824,1140.28643599718,2.13604760863422
6184,15587772,1992-09-16,,41100020405,OH,16.0,8.0,3776.598,2081.47849470133,4.04667336488054
6185,15587772,2004-04-21,09:15:00,41100020405,OH,13.3,7.64,2697.57,3330.67104490292,7.05726596982534
6186,15587772,1995-04-12,10:30:00,41100020405,OH,10.0,7.2,1498.65,4954.98181962333,11.7232734977491
6187,15587772,1999-07-14,08:20:00,41100020405,OH,16.6,8.29,4675.788,1313.70464440721,2.50666803063477
6188,15587772,2000-04-25,09:45:00,41100020405,OH,14.0,8.2,2977.318,1009.56228660322,2.0911839627864
6189,15587772,1992-07-29,,41100020405,OH,18.0,7.8,2677.588,2426.12910917999,4.43668607325455
6190,15587772,1994-07-20,07:45:00,41100020405,OH,19.0,7.8,3876.508,3532.81594362441,6.26901094438002
6191,15587772,2002-04-18,08:20:00,41100020405,OH,14.3,7.93,1938.254,1245.67889824878,2.55586998101066
6192,15587772,2000-09-25,11:00:00,41100020405,OH,11.6,7.98,4036.364,2203.39150585411,4.9369761500937
6193,15587772,1998-07-16,08:26:00,41100020405,OH,16.4,8.13,3456.886,1417.91088557418,2.72267458722596
6194,15587772,1998-09-15,09:20:00,41100020405,OH,19.1,8.1,4535.914,2054.23943508944,3.63416932172766
6195,15587772,1990-07-26,08:36:00,41100020405,OH,16.0,8.1,3956.436,1726.24530655606,3.35597884325105
6196,15587772,1990-09-26,08:42:00,41100020405,OH,12.0,8.19,4136.274,1391.38682704941,3.07628611177279
6197,15587772,2001-07-24,09:53:00,41100020405,OH,21.9,7.86,4515.932,3713.26334164429,6.05650528501655
6198,15587772,1991-09-24,,41100020405,OH,11.0,8.0,4795.68,2471.41933974945,5.64967459438561
6199,15587772,2001-04-10,09:40:00,41100020405,OH,9.9,7.56,2357.876,3369.40201868777,7.99844856686081
6200,15588488,1994-07-20,07:45:00,41100020405,OH,19.0,7.5,2797.48,5137.11652021895,9.11700360212395
6201,15588488,1998-07-17,09:10:00,41100020405,OH,18.0,8.27,3636.724,1096.74583591017,2.00539772331287
6202,15588488,1993-04-14,,41100020405,OH,6.5,8.5,2817.462,435.08907047176,1.16433750105961
6203,15588488,1999-07-15,09:15:00,41100020405,OH,18.8,8.12,4256.166,1835.18627068711,3.27583936396528
6204,15588488,1990-09-12,10:43:00,41100020405,OH,21.0,7.7,3456.886,4091.58959289555,6.8483500386051
6205,15588488,1994-05-09,07:40:00,41100020405,OH,9.0,7.2,3077.228,9934.83922356683,24.327003424342
6206,15588488,1997-04-08,08:05:00,41100020405,OH,3.7,7.74,1558.596,1382.279565158,4.10413257382283
6207,15588488,1991-04-02,,41100020405,OH,6.0,8.2,3396.94,1048.26727757406,2.85656320583866
6208,15588488,1992-07-23,,41100020405,OH,17.0,7.77,3277.048,3128.57528366921,5.89759230115466
6209,15588488,2000-04-26,08:30:00,41100020405,OH,7.0,8.3,3496.85,863.328109707962,2.26885676525879
6210,15588488,2003-04-23,09:15:00,41100020405,OH,11.7,7.6,3117.192,4127.77624829972,9.21898087004933
6211,15588488,1993-07-14,,41100020405,OH,19.0,7.76,3916.472,3914.83003996128,6.94686756511636
6212,15588488,1991-07-02,,41100020405,OH,20.5,7.5,3716.652,6926.26134829438,11.7613318175051
6213,15588488,1998-09-16,09:10:00,41100020405,OH,16.6,7.54,3776.598,6086.2812899184,11.614473997085
